ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_QSKCAZ,0.010365995690296335,0.010238020638288473,0.011216401629555783,0.010365995690296335,0.010238020638288473,0.011216401629555783
ID_JKMK9T,0.00040758578892641196,0.0011997564661777919,0.000523675605377852,0.00040758578892641196,0.0011997564661777919,0.000523675605377852
ID_3C2BK1,0.007831743973191523,0.0064865413748942755,0.004070449852103704,0.007831743973191523,0.0064865413748942755,0.004070449852103704
ID_86AMRV,0.007831743973191523,0.006053578852059792,0.004070449852103704,0.007831743973191523,0.006053578852059792,0.004070449852103704
ID_KKMWCT,0.000184139695337008,0.0011329675140438879,0.00176479253592058,0.000184139695337008,0.0011329675140438879,0.00176479253592058
ID_KFTO2Q,0.00800115030521914,0.009495608171237799,0.009860587857144967,0.00800115030521914,0.009495608171237799,0.009860587857144967
ID_C9EOF9,0.007831743973191523,0.006053578852059792,0.004070449852103704,0.007831743973191523,0.006053578852059792,0.004070449852103704
ID_VCCV99,0.007946363712746783,0.008531216169811725,0.010228605777773032,0.007946363712746783,0.008531216169811725,0.010228605777773032
ID_11L375,0.007688366433643767,0.00550104239061128,0.00359693544236342,0.007688366433643767,0.00550104239061128,0.00359693544236342
ID_Z0ZX8Q,0.009078551967196024,0.0056514412593013635,0.00359693544236342,0.009078551967196024,0.0056514412593013635,0.00359693544236342
ID_0XYW8F,0.007946363712746783,0.008178527854722404,0.006684837362714468,0.007946363712746783,0.008178527854722404,0.006684837362714468
ID_0221N3,0.00800115030521914,0.00925939758113306,0.009860587857144967,0.00800115030521914,0.00925939758113306,0.009860587857144967
ID_X5LN7Q,1e-07,0.00125456324345188,0.0016769342492359359,1e-07,0.00125456324345188,0.0016769342492359359
ID_TN8FUY,0.000184139695337008,0.000971614634434964,0.001233240401198648,0.000184139695337008,0.000971614634434964,0.001233240401198648
ID_3S3Q6C,1e-07,0.0007201274705977359,0.000394018721463988,1e-07,0.0007201274705977359,0.000394018721463988
ID_TQK7PN,0.000184139695337008,0.000703935071349676,8.5309045558336e-05,0.000184139695337008,0.000703935071349676,8.5309045558336e-05
ID_026QJO,0.007688366433643767,0.00550104239061128,0.00359693544236342,0.007688366433643767,0.00550104239061128,0.00359693544236342
ID_GI6XEF,0.00800115030521914,0.00925939758113306,0.009860587857144967,0.00800115030521914,0.00925939758113306,0.009860587857144967
ID_KQKFQH,1e-07,0.00027603278918094396,8.5309045558336e-05,1e-07,0.00027603278918094396,8.5309045558336e-05
ID_569S5F,0.007831743973191523,0.0064865413748942755,0.006156294129966532,0.007831743973191523,0.0064865413748942755,0.006156294129966532
ID_087YXO,0.007831743973191523,0.0064865413748942755,0.006156294129966532,0.007831743973191523,0.0064865413748942755,0.006156294129966532
ID_GHFIYF,1e-07,0.001068878982781384,0.000285585553262896,1e-07,0.001068878982781384,0.000285585553262896
ID_M2VJSV,0.007688366433643767,0.00550104239061128,0.00359693544236342,0.007688366433643767,0.00550104239061128,0.00359693544236342
ID_J41EOZ,0.000184139695337008,0.0007518312033641199,0.0008565477936464359,0.000184139695337008,0.0007518312033641199,0.0008565477936464359
ID_L9AYVK,0.000184139695337008,0.0011329675140438879,0.00176479253592058,0.000184139695337008,0.0011329675140438879,0.00176479253592058
ID_7LRO3G,0.008597789659826568,0.009495608171237799,0.010228605777773032,0.008597789659826568,0.009495608171237799,0.010228605777773032
ID_6FXFJ0,0.016883028652494768,0.03559141990755647,0.027382807201823303,0.016883028652494768,0.03559141990755647,0.027382807201823303
ID_99UIDN,0.042790024769221176,0.04769625592460449,0.055504941059531604,0.042790024769221176,0.04769625592460449,0.055504941059531604
ID_9ZXQCO,0.03824537279621596,0.060276726401679144,0.05370872743224504,0.03824537279621596,0.060276726401679144,0.05370872743224504
ID_KEVQ52,0.002859162584690032,0.003357265760354708,0.001888298294460864,0.002859162584690032,0.003357265760354708,0.001888298294460864
ID_4OHGZ7,0.033498974202036104,0.026869869516865104,0.04927815325110568,0.033498974202036104,0.026869869516865104,0.04927815325110568
ID_BTUU06,0.007747738934632607,0.009886965863643212,0.018461762900428356,0.007747738934632607,0.009886965863643212,0.018461762900428356
ID_G7Z3UK,0.002025346965395144,0.00394637219903232,0.0031608415976146437,0.002025346965395144,0.00394637219903232,0.0031608415976146437
ID_E5C3ZB,0.15085721952708125,0.21708181018124575,0.18354947448318767,0.15085721952708125,0.21708181018124575,0.18354947448318767
ID_EPH6A9,0.03647690548482636,0.029213376287361825,0.03257486078126405,0.03647690548482636,0.029213376287361825,0.03257486078126405
ID_Z0SOKW,0.04906406156930267,0.09120588145680984,0.032266382901109725,0.04906406156930267,0.09120588145680984,0.032266382901109725
ID_WNJ45A,0.029207292764827357,0.03419896288096076,0.039238683866137464,0.029207292764827357,0.03419896288096076,0.039238683866137464
ID_4E33DR,0.09868024301286729,0.15264254604960806,0.12765507227592,0.09868024301286729,0.15264254604960806,0.12765507227592
ID_NHY4V0,0.14733061882763845,0.2092041337521539,0.16171114160606026,0.14733061882763845,0.2092041337521539,0.16171114160606026
ID_NNBK1Y,0.05069939805145566,0.08907399347530655,0.10478912708931468,0.05069939805145566,0.08907399347530655,0.10478912708931468
ID_CV1BRR,0.13330351189708275,0.13870333102807364,0.20733828165664894,0.13330351189708275,0.13870333102807364,0.20733828165664894
ID_X70RUE,0.002859162584690032,0.0025672665528528402,0.001888298294460864,0.002859162584690032,0.0025672665528528402,0.001888298294460864
ID_ZYKJPD,0.11116227475719352,0.17016950232953856,0.17041852330229515,0.11116227475719352,0.17016950232953856,0.17041852330229515
ID_RFKV4T,0.158972594542626,0.22206978026026408,0.18854999256897043,0.158972594542626,0.22206978026026408,0.18854999256897043
ID_46V35V,0.13710220429408362,0.20208122336825513,0.15099058469309695,0.13710220429408362,0.20208122336825513,0.15099058469309695
ID_HXFJXO,0.06812942474479587,0.09489400122536978,0.13226285982959848,0.06812942474479587,0.09489400122536978,0.13226285982959848
ID_766C2X,0.035679572121205934,0.02520071210766509,0.02971988434367647,0.035679572121205934,0.02520071210766509,0.02971988434367647
ID_B522KP,0.18632873813608056,0.1447670892224249,0.11583893881079972,0.18632873813608056,0.1447670892224249,0.11583893881079972
ID_NNZRQ5,0.00040758578892641196,0.001171104176816604,0.000656271285941792,0.00040758578892641196,0.001171104176816604,0.000656271285941792
ID_6REZPV,1e-07,0.00032270772424845996,8.5309045558336e-05,1e-07,0.00032270772424845996,8.5309045558336e-05
ID_0B522U,0.016112003985983264,0.014638409124788795,0.01623744520913276,0.016112003985983264,0.014638409124788795,0.01623744520913276
ID_YDE5FQ,0.0031152204526617277,0.001097320475629016,0.001249308525109844,0.0031152204526617277,0.001097320475629016,0.001249308525109844
ID_QPQC3A,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_QFC5OG,0.000184139695337008,0.000885002645760116,0.001418164128417284,0.000184139695337008,0.000885002645760116,0.001418164128417284
ID_RDR60H,0.02991944377699947,0.039027707716912795,0.038527543089827754,0.02991944377699947,0.039027707716912795,0.038527543089827754
ID_MIR1LK,0.000173467264926268,0.00037416041615003203,0.000268902088773992,0.000173467264926268,0.00037416041615003203,0.000268902088773992
ID_I3HT44,0.000173467264926268,0.000885888235324808,0.000268902088773992,0.000173467264926268,0.000885888235324808,0.000268902088773992
ID_OUCMMB,0.06553516610696802,0.06804863962239763,0.10478970235099168,0.06553516610696802,0.06804863962239763,0.10478970235099168
ID_K1OC1B,0.000184139695337008,0.000885002645760116,0.001418164128417284,0.000184139695337008,0.000885002645760116,0.001418164128417284
ID_KZ62H4,0.000511583429794724,0.002688156562652404,0.003415615114218504,0.000511583429794724,0.002688156562652404,0.003415615114218504
ID_UMT74G,0.015335880907227073,0.012403907854790747,0.015224339958238912,0.015335880907227073,0.012403907854790747,0.015224339958238912
ID_N8VDI6,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_E2CZGL,0.000173467264926268,0.000395885476748476,0.000268902088773992,0.000173467264926268,0.000395885476748476,0.000268902088773992
ID_WFD1TM,0.000173467264926268,0.00037416041615003203,0.000268902088773992,0.000173467264926268,0.00037416041615003203,0.000268902088773992
ID_RNAW7W,0.000184139695337008,0.000617323082674828,0.000394018721463988,0.000184139695337008,0.000617323082674828,0.000394018721463988
ID_BD754O,0.000173467264926268,0.000885888235324808,0.000268902088773992,0.000173467264926268,0.000885888235324808,0.000268902088773992
ID_HAG65N,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_92CEAO,0.01797519447791247,0.018000604071469598,0.032015241554915655,0.01797519447791247,0.018000604071469598,0.032015241554915655
ID_MO5XSX,0.000173467264926268,0.0006344010714875799,0.000268902088773992,0.000173467264926268,0.0006344010714875799,0.000268902088773992
ID_WDQMGW,0.000173467264926268,0.0006344010714875799,0.000268902088773992,0.000173467264926268,0.0006344010714875799,0.000268902088773992
ID_NCVJVG,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_SE5AT9,0.3596197974307619,0.3489715187088606,0.42024150824535617,0.3596197974307619,0.3489715187088606,0.42024150824535617
ID_452A1U,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_WY389E,0.016281906688445195,0.02284705914894521,0.024960396874140027,0.016281906688445195,0.02284705914894521,0.024960396874140027
ID_Z5G2VW,0.00477571996681736,0.00537675362783634,0.010263466297593619,0.00477571996681736,0.00537675362783634,0.010263466297593619
ID_8QW09D,0.09346632277562868,0.12796902363973128,0.14550286476290206,0.09346632277562868,0.12796902363973128,0.14550286476290206
ID_9W65RB,0.00040758578892641196,0.001110175083709792,0.001233240401198648,0.00040758578892641196,0.001110175083709792,0.001233240401198648
ID_IAR1TC,0.06967972615002598,0.05568390447380489,0.05224163755714592,0.06967972615002598,0.05568390447380489,0.05224163755714592
ID_2PVFDX,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05
ID_T5TMGO,0.36199577506991176,0.36411835387640695,0.5040890900599801,0.36199577506991176,0.36411835387640695,0.5040890900599801
ID_IIJINI,0.014333541652831572,0.007751731549565949,0.013361116041863401,0.014333541652831572,0.007751731549565949,0.013361116041863401
ID_JYRV1A,0.0768436461047326,0.0763411259953347,0.18734383403084295,0.0768436461047326,0.0763411259953347,0.18734383403084295
ID_BRIWDT,0.028190386767918955,0.027341475636139048,0.02226089083475196,0.028190386767918955,0.027341475636139048,0.02226089083475196
ID_KVYYM5,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_FMLX4W,0.004646519360596468,0.0016416300673634,0.0023864383532064557,0.004646519360596468,0.0016416300673634,0.0023864383532064557
ID_UX47K8,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_QRS3Q0,1e-07,0.00048492174849707197,0.000394018721463988,1e-07,0.00048492174849707197,0.000394018721463988
ID_UU46AR,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_FVZ6BG,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_APXA0T,1e-07,0.00032270772424845996,8.5309045558336e-05,1e-07,0.00032270772424845996,8.5309045558336e-05
ID_JAUDVH,0.000184139695337008,0.000633515481922888,0.001225206704597272,0.000184139695337008,0.000633515481922888,0.001225206704597272
ID_78D5FE,0.016112003985983264,0.014638409124788795,0.01623744520913276,0.016112003985983264,0.014638409124788795,0.01623744520913276
ID_ZEPE89,0.000184139695337008,0.000633515481922888,0.001225206704597272,0.000184139695337008,0.000633515481922888,0.001225206704597272
ID_EGC3FR,0.028190386767918955,0.027341475636139048,0.02226089083475196,0.028190386767918955,0.027341475636139048,0.02226089083475196
ID_5VF785,0.013481724578895071,0.008483304732823233,0.019260968615063313,0.013481724578895071,0.008483304732823233,0.019260968615063313
ID_AFNCWF,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_NO738V,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_T24610,0.000173467264926268,0.0006344010714875799,0.000268902088773992,0.000173467264926268,0.0006344010714875799,0.000268902088773992
ID_B6UXCI,0.19572810103941934,0.1800833566663815,0.13817367821778523,0.19572810103941934,0.1800833566663815,0.13817367821778523
ID_G17P84,0.052950914121157225,0.09407774258275985,0.041873745271195216,0.052950914121157225,0.09407774258275985,0.041873745271195216
ID_I8PCQM,0.04231248456891894,0.05524217550127817,0.06781346683349145,0.04231248456891894,0.05524217550127817,0.06781346683349145
ID_LK2JX0,0.000173467264926268,0.0006344010714875799,0.000268902088773992,0.000173467264926268,0.0006344010714875799,0.000268902088773992
ID_A2QCM8,0.01736974524566639,0.024467628320006235,0.030115531068961317,0.01736974524566639,0.024467628320006235,0.030115531068961317
ID_B7QGQV,0.015335880907227073,0.010758123999738883,0.015450885158586303,0.015335880907227073,0.010758123999738883,0.015450885158586303
ID_NX6J76,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_2L8F6L,0.11675641829063378,0.1766574065245749,0.3872965641615627,0.11675641829063378,0.1766574065245749,0.3872965641615627
ID_RNO3VS,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_WNRVPK,0.000184139695337008,0.00019030639007070399,8.5309045558336e-05,0.000184139695337008,0.00019030639007070399,8.5309045558336e-05
ID_R6NB1B,0.01736974524566639,0.024467628320006235,0.030115531068961317,0.01736974524566639,0.024467628320006235,0.030115531068961317
ID_64SW9F,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_4GDTVN,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_TDEU9C,0.08953790650476012,0.0889640212185164,0.12539794770749482,0.08953790650476012,0.0889640212185164,0.12539794770749482
ID_SJVVC9,0.000184139695337008,0.000885002645760116,0.001418164128417284,0.000184139695337008,0.000885002645760116,0.001418164128417284
ID_25Z5FR,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_L34AJW,0.000184139695337008,0.000305629735435792,8.5309045558336e-05,0.000184139695337008,0.000305629735435792,8.5309045558336e-05
ID_ZOSYAP,0.015335880907227073,0.010758123999738883,0.015450885158586303,0.015335880907227073,0.010758123999738883,0.015450885158586303
ID_CI0346,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_VGEYOE,1e-07,0.00032270772424845996,8.5309045558336e-05,1e-07,0.00032270772424845996,8.5309045558336e-05
ID_O9X1LL,0.000173467264926268,0.00037416041615003203,0.000268902088773992,0.000173467264926268,0.00037416041615003203,0.000268902088773992
ID_M5NPEN,0.017105789261484445,0.009018876553428791,0.012373320190080748,0.017105789261484445,0.009018876553428791,0.012373320190080748
ID_YD2GMW,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_ETCHDH,1e-07,0.000127156253557072,8.5309045558336e-05,1e-07,0.000127156253557072,8.5309045558336e-05
ID_J78U93,0.000173467264926268,0.000564314384852152,0.000268902088773992,0.000173467264926268,0.000564314384852152,0.000268902088773992
ID_5A0ZN0,0.00040758578892641196,0.001110175083709792,0.001233240401198648,0.00040758578892641196,0.001110175083709792,0.001233240401198648
ID_CY607Z,0.000184139695337008,0.000885002645760116,0.001418164128417284,0.000184139695337008,0.000885002645760116,0.001418164128417284
ID_KXY99G,0.00040758578892641196,0.000885002645760116,0.001233240401198648,0.00040758578892641196,0.000885002645760116,0.001233240401198648
ID_TJMU1U,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05
ID_987N4I,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05,0.000184139695337008,0.0006344010714875799,8.5309045558336e-05
ID_MV3Y4E,0.05412234720118904,0.07820974472985176,0.06967986396126795,0.05412234720118904,0.07820974472985176,0.06967986396126795
ID_G4C6ER,0.04652184579246031,0.07924433214155854,0.18813903364270987,0.04652184579246031,0.07924433214155854,0.18813903364270987
ID_QJEGY8,0.04227050104977039,0.06402206813912448,0.1523397106767321,0.04227050104977039,0.06402206813912448,0.1523397106767321
ID_F3SZAG,0.3273078385018238,0.49700366792791406,0.7918798736719334,0.3273078385018238,0.49700366792791406,0.7918798736719334
ID_SDLCZW,0.02910079003146524,0.04694888108726968,0.07422233994457075,0.02910079003146524,0.04694888108726968,0.07422233994457075
ID_8AQIX3,0.02022798932035418,0.023699563630503136,0.049905587120123496,0.02022798932035418,0.023699563630503136,0.049905587120123496
ID_CZ9O4I,0.051404229399996997,0.0712500856796605,0.0719076557336364,0.051404229399996997,0.0712500856796605,0.0719076557336364
ID_3J4A5T,1e-07,0.001714515300289772,0.000656271285941792,1e-07,0.001714515300289772,0.000656271285941792
ID_4PIPGN,0.034070329124949825,0.06419141964896401,0.16714001971874096,0.034070329124949825,0.06419141964896401,0.16714001971874096
ID_SVI077,0.030469327238241143,0.06501674987428946,0.18999811510561382,0.030469327238241143,0.06501674987428946,0.18999811510561382
ID_PCP2DX,0.022881042228401618,0.0185872532480935,0.02284941047800383,0.022881042228401618,0.0185872532480935,0.02284941047800383
ID_NHGKW9,0.03288224801287284,0.04643183816575346,0.10149583955991924,0.03288224801287284,0.04643183816575346,0.10149583955991924
ID_PJLFLZ,0.11952218120473342,0.17974148233063575,0.37029859479865224,0.11952218120473342,0.17974148233063575,0.37029859479865224
ID_UEI7E1,0.020968128600911847,0.023941931750197498,0.043234002600105265,0.020968128600911847,0.023941931750197498,0.043234002600105265
ID_6Q3C3P,0.06505430322022157,0.16595391524659706,0.3703054817865431,0.06505430322022157,0.16595391524659706,0.3703054817865431
ID_748PIZ,0.00040758578892641196,0.000173228401258036,0.000268902088773992,0.00040758578892641196,0.000173228401258036,0.000268902088773992
ID_05V8OI,0.008349482097452735,0.009533175788548743,0.016300957925421727,0.008349482097452735,0.009533175788548743,0.016300957925421727
ID_PB8UGU,0.004340901802880404,0.0046472596955347886,0.008417508076070992,0.004340901802880404,0.0046472596955347886,0.008417508076070992
ID_18BEK3,0.025481682197028344,0.025538912786461743,0.04588842917903908,0.025481682197028344,0.025538912786461743,0.04588842917903908
ID_AKH3DX,0.010217938643024485,0.010518827835844588,0.02036244215097794,0.010217938643024485,0.010518827835844588,0.02036244215097794
ID_PG1ZJ9,0.000926918466697196,0.0015276721688951601,0.0017555959828349,0.000926918466697196,0.0015276721688951601,0.0017555959828349
ID_U2N5AM,0.016281906688445195,0.03374108796655764,0.055655748687862126,0.016281906688445195,0.03374108796655764,0.055655748687862126
ID_ONDIOU,0.010646952280813669,0.0073905856000238595,0.01232320170549176,0.010646952280813669,0.0073905856000238595,0.01232320170549176
ID_8O0VLW,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_24IP3N,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_X9HSZT,0.00040758578892641196,0.000998459393354596,0.001233240401198648,0.00040758578892641196,0.000998459393354596,0.001233240401198648
ID_DEHJ7B,0.00040758578892641196,0.000305629735435792,0.000268902088773992,0.00040758578892641196,0.000305629735435792,0.000268902088773992
ID_V9REXI,0.000184139695337008,0.00050199973730974,8.5309045558336e-05,0.000184139695337008,0.00050199973730974,8.5309045558336e-05
ID_Q0JIB7,0.007114999102826435,0.005516199214290887,0.00606494835689654,0.007114999102826435,0.005516199214290887,0.00606494835689654
ID_4Q4645,0.023749211166976883,0.04342196155901955,0.08669318219972164,0.023749211166976883,0.04342196155901955,0.08669318219972164
ID_ZKTVQN,0.00040758578892641196,0.000542589324253724,0.000268902088773992,0.00040758578892641196,0.000542589324253724,0.000268902088773992
ID_HHOTC8,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_2VK1VV,0.00040758578892641196,0.00037416041615003203,0.000268902088773992,0.00040758578892641196,0.00037416041615003203,0.000268902088773992
ID_1LR1PB,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_UFG3WK,0.000184139695337008,0.000305629735435792,8.5309045558336e-05,0.000184139695337008,0.000305629735435792,8.5309045558336e-05
ID_30POCS,0.000173467264926268,0.000542589324253724,0.000268902088773992,0.000173467264926268,0.000542589324253724,0.000268902088773992
ID_O1JBTD,0.000173467264926268,0.000982266994106536,0.000656271285941792,0.000173467264926268,0.000982266994106536,0.000656271285941792
ID_L28R04,0.005900003219624212,0.005906722648180976,0.009147451211061176,0.005900003219624212,0.005906722648180976,0.009147451211061176
ID_4XQIY8,0.00681554814007008,0.0085086626231775,0.01232320170549176,0.00681554814007008,0.0085086626231775,0.01232320170549176
ID_6YKZ60,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_SR4OPG,1e-07,0.000868810246512056,0.001233240401198648,1e-07,0.000868810246512056,0.001233240401198648
ID_7Y58VC,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_MIGRJM,0.000184139695337008,0.000305629735435792,8.5309045558336e-05,0.000184139695337008,0.000305629735435792,8.5309045558336e-05
ID_MBHYWK,0.010646952280813669,0.007525119299707172,0.01232320170549176,0.010646952280813669,0.007525119299707172,0.01232320170549176
ID_R1RKC8,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_042DMN,0.000173467264926268,0.001267024546004492,0.001233240401198648,0.000173467264926268,0.001267024546004492,0.001233240401198648
ID_76QVHP,0.00681554814007008,0.008374128923494189,0.01232320170549176,0.00681554814007008,0.008374128923494189,0.01232320170549176
ID_M7ZQB5,0.05357007060362724,0.04841599471118417,0.0635667336762477,0.05357007060362724,0.04841599471118417,0.0635667336762477
ID_EVURSU,0.01039215194145768,0.0073905856000238595,0.009147451211061176,0.01039215194145768,0.0073905856000238595,0.009147451211061176
ID_BR285V,0.05798791948309805,0.12112739408533454,0.23480245771813615,0.05798791948309805,0.12112739408533454,0.23480245771813615
ID_24TLS4,0.0750213337447895,0.131322928080524,0.40460710716166365,0.0750213337447895,0.131322928080524,0.40460710716166365
ID_J10FQO,0.005900003219624212,0.005791155040191384,0.005821986446644892,0.005900003219624212,0.005791155040191384,0.005821986446644892
ID_UPIF9C,0.000184139695337008,0.000305629735435792,8.5309045558336e-05,0.000184139695337008,0.000305629735435792,8.5309045558336e-05
ID_J2UW6P,0.000173467264926268,0.0012337541579437639,0.000268902088773992,0.000173467264926268,0.0012337541579437639,0.000268902088773992
ID_FECS1U,0.0073022647332417,0.010493217302493788,0.016300957925421727,0.0073022647332417,0.010493217302493788,0.016300957925421727
ID_ZLJNIO,0.01039215194145768,0.0073905856000238595,0.009864784330390688,0.01039215194145768,0.0073905856000238595,0.009864784330390688
ID_HM6F95,0.00040758578892641196,0.000542589324253724,0.000268902088773992,0.00040758578892641196,0.000542589324253724,0.000268902088773992
ID_S17LP1,0.007426063277636484,0.005906722648180976,0.00825089005768526,0.007426063277636484,0.005906722648180976,0.00825089005768526
ID_01FXDQ,0.000173467264926268,0.000922060810704644,0.000268902088773992,0.000173467264926268,0.000922060810704644,0.000268902088773992
ID_3IPYPF,0.016713125950032836,0.016989997317222442,0.01887641794506754,0.016713125950032836,0.016989997317222442,0.01887641794506754
ID_YWE7MS,0.009830676181117977,0.010261357199870064,0.02036244215097794,0.009830676181117977,0.010261357199870064,0.02036244215097794
ID_TCB67J,0.00040758578892641196,0.000542589324253724,0.000268902088773992,0.00040758578892641196,0.000542589324253724,0.000268902088773992
ID_XD9SHW,0.00040758578892641196,0.000542589324253724,0.000268902088773992,0.00040758578892641196,0.000542589324253724,0.000268902088773992
ID_3TL22U,0.005825421918776552,0.005340897248244804,0.00606494835689654,0.005825421918776552,0.005340897248244804,0.00606494835689654
ID_I19UPL,0.021342866473744296,0.024737590734022586,0.04471205717876362,0.021342866473744296,0.024737590734022586,0.04471205717876362
ID_29ISKS,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_JGCMOM,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_71UMTJ,0.0750213337447895,0.13755175572389097,0.2964000052867247,0.0750213337447895,0.13755175572389097,0.2964000052867247
ID_54K01O,0.007114999102826435,0.005516199214290887,0.00606494835689654,0.007114999102826435,0.005516199214290887,0.00606494835689654
ID_1YO3DO,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_27PFIW,0.000173467264926268,0.000305629735435792,0.000268902088773992,0.000173467264926268,0.000305629735435792,0.000268902088773992
ID_BKVJQA,0.00040758578892641196,0.000542589324253724,0.000268902088773992,0.00040758578892641196,0.000542589324253724,0.000268902088773992
ID_PUB0ZI,0.000184139695337008,0.000305629735435792,8.5309045558336e-05,0.000184139695337008,0.000305629735435792,8.5309045558336e-05
ID_V6SMN3,0.00681554814007008,0.0085086626231775,0.01232320170549176,0.00681554814007008,0.0085086626231775,0.01232320170549176
ID_0ZOFHK,0.000173467264926268,0.000542589324253724,0.000268902088773992,0.000173467264926268,0.000542589324253724,0.000268902088773992
ID_M94TW1,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_C823SH,0.000173467264926268,0.000542589324253724,0.000656271285941792,0.000173467264926268,0.000542589324253724,0.000656271285941792
ID_SC50OJ,1e-07,0.000617323082674828,0.000394018721463988,1e-07,0.000617323082674828,0.000394018721463988
ID_YAUV4R,0.000173467264926268,0.000670573646867416,0.000656271285941792,0.000173467264926268,0.000670573646867416,0.000656271285941792
ID_IOMDD3,0.000184139695337008,0.00065059347073564,0.000394018721463988,0.000184139695337008,0.00065059347073564,0.000394018721463988
ID_HE3Y73,0.0266044885826619,0.04188797022431832,0.18681822465333603,0.0266044885826619,0.04188797022431832,0.18681822465333603
ID_CAWMEQ,0.00681554814007008,0.0085086626231775,0.01232320170549176,0.00681554814007008,0.0085086626231775,0.01232320170549176
ID_81IJ38,1e-07,0.000703935071349676,0.001124807232997556,1e-07,0.000703935071349676,0.001124807232997556
ID_QFUX50,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_U13QTT,0.00040758578892641196,0.000703935071349676,0.000523675605377852,0.00040758578892641196,0.000703935071349676,0.000523675605377852
ID_UEDSUL,0.00040758578892641196,0.0010850713820294438,0.0014874592690749921,0.00040758578892641196,0.0010850713820294438,0.0014874592690749921
ID_0TWM69,1e-07,0.000587726136419896,8.5309045558336e-05,1e-07,0.000587726136419896,8.5309045558336e-05
ID_CTIYZN,0.000173467264926268,0.000196690253419252,0.000268902088773992,0.000173467264926268,0.000196690253419252,0.000268902088773992
ID_5CERRE,0.000173467264926268,0.00048434029289958,0.000523675605377852,0.000173467264926268,0.00048434029289958,0.000523675605377852
ID_KC1ZNC,0.000173467264926268,0.000196690253419252,0.000268902088773992,0.000173467264926268,0.000196690253419252,0.000268902088773992
